Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_20,bb_upper,bb_middle,bb_lower,bb_percent_b,bb_z_score,bb_width,rsi,macd_line,macd_signal,macd_histogram,stoch_k,stoch_d,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,fib_0,fib_236,fib_382,fib_500,fib_618,fib_786,fib_100,adx,pdi,mdi,psar,psar_is_reversal,donchian_upper,donchian_lower,donchian_center,donchian_width,roc,elliott_wave_oscillator,doji,hammer,shooting_star,engulfing_bullish,engulfing_bearish
2019-04-24 00:00:00-04:00,49.7171863705389,49.74080028606763,48.961511045751365,49.43380737304688,6130200,0.0,0.0,50.77334284206217,53.93795222527672,51.23876304626465,48.539573867252585,0.1656485423006899,-1.3374058307972383,0.1053573122588812,40.22575954096451,-0.4800232489218672,-0.1478083892743639,-0.3322148596475032,15.644301513592614,13.815295690794214,50.98844132633196,51.01599753543993,50.36881858038751,51.4549203793214,49.000858306884766,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,21.30464125582974,12.028849147286628,26.357502266633503,51.60388538126273,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-7.018065384097942,-1.4993056161063052,False,False,False,False,False
2019-04-25 00:00:00-04:00,49.17404176613898,50.638164479620855,48.84343195852053,50.48860168457031,7944700,0.0,0.0,50.74622463658675,53.93015686103743,51.25765495300293,48.58515304496842,0.3561173583972826,-0.5755305664108703,0.1042771820320249,47.60741336317365,-0.4394339678850727,-0.2061335049965057,-0.233300462888567,27.24965355991303,19.754942274737267,50.531884024969386,51.01599753543993,50.40817830818411,51.63422912449696,50.08713912963867,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,21.08600863333057,16.21499388169771,23.451700058649664,51.22540004705174,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-4.808529720714135,-1.4001875741141134,False,False,False,True,False
2019-04-26 00:00:00-04:00,50.71688381297172,51.41745800860445,50.62242214407817,51.28364181518555,8144600,0.0,0.0,50.797407225024735,53.93749151631663,51.315118408203126,48.69274530008962,0.4939984526000148,-0.0240061895999408,0.1022066474543806,52.38081043995165,-0.3392034498967931,-0.2327474939765632,-0.1064559559202298,38.23674573881263,27.043566937439422,50.26031989503565,51.01599753543993,50.37699721945822,51.63422912449696,50.63029098510742,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,19.91157129615207,20.133116904109468,22.09410071447985,48.44984092950452,True,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-1.422281600259282,-1.1262331281389564,False,False,False,False,False
2019-04-29 00:00:00-04:00,51.212790924401496,51.63785940001865,51.01600029711059,51.10258865356445,5252500,0.0,0.0,50.826472122980896,53.93489669727271,51.311576461792,48.68825622631128,0.460167309083932,-0.1593307636642718,0.1022506193094306,51.23599715350164,-0.2712526871589702,-0.2404485326130446,-0.0308041545459256,49.26216108517007,38.24952012796524,50.26031989503565,51.01599753543993,50.58554639999045,51.63422912449696,50.72475051879883,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,18.56804147870136,20.74648361297309,21.208896450396544,48.50919327108652,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-3.679519619809744,-0.6976966857910156,False,False,False,False,False
2019-04-30 00:00:00-04:00,51.12620044147973,51.370224892960735,50.33904096784274,51.19704818725586,7164900,0.0,0.0,50.86176508148327,53.89008456246106,51.27851619720459,48.666947831948114,0.4844024741927963,-0.0623901032288146,0.1018581877530552,51.827539237253085,-0.2073884779142503,-0.2338365216732857,0.0264480437590354,54.05705625418806,47.185321026056926,50.043850164761594,51.01599753543993,50.69069679610821,51.63422912449696,50.16585540771485,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,18.03170344219424,19.36123106518146,24.17616636324365,48.6343399162438,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-1.9152293481699745,-0.4124408176967051,True,False,False,False,False
2019-05-01 00:00:00-04:00,51.02386808374843,51.64572711938071,50.74048913066101,51.06322860717773,5779700,0.0,0.0,50.88095208393036,53.80702382416269,51.224595832824704,48.64216784148672,0.4687566843706329,-0.1249732625174683,0.1008276570796547,50.885777029975216,-0.165664081299532,-0.220202033598535,0.0545379522990029,52.60997798563197,51.97639844166337,50.04778402444261,51.01599753543993,50.676920432938275,51.63422912449696,51.441062927246094,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,17.198424612472785,20.018702827647093,22.74067951441703,48.7544806955948,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-0.6280455394446539,-0.1014265877859941,True,False,False,False,False
2019-05-02 00:00:00-04:00,50.93728532097484,51.47255606820315,50.53583075916027,51.40171432495117,5735800,0.0,0.0,50.93054848783711,53.69146949549806,51.17106895446777,48.65066841343748,0.5457556977013499,0.1830227908053993,0.0985088094709514,53.20216753839125,-0.1040844075334277,-0.1969785083855135,0.0928941008520858,58.8235214876461,55.163518575822046,50.04778402444261,51.01599753543993,50.676920432938275,51.63422912449696,52.04718399047852,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,16.643390466948237,18.776317349936303,22.685296116763265,48.927955481021954,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,-0.1986598054893714,0.0771471296037944,False,False,False,False,False
2019-05-03 00:00:00-04:00,51.92909611898176,53.32237069996245,51.87399500008584,52.84220123291016,8822500,0.0,0.0,51.11261065403454,53.7308268264697,51.1824821472168,48.63413746796389,0.8256465067708079,1.3025860270832317,0.0995787844725104,61.51973297928187,0.0602585592433939,-0.145531094859732,0.205789654103126,70.83574754372884,60.75641567233564,51.01992951645245,51.01599753543993,50.58336756173567,51.63422912449696,52.03144454956055,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,16.668498450478182,28.121045516395093,19.951212298020625,49.09102177932348,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,4.012982901711284,0.3362322126116055,False,False,False,False,False
2019-05-06 00:00:00-04:00,52.21248998484801,53.36961981893377,51.9842121395355,53.28303146362305,6304700,0.0,0.0,51.31931739780487,53.75555149027345,51.18838577270508,48.6212200551367,0.9079685383345698,1.63187415333828,0.1003026635365106,63.64901602751008,0.2234965310001229,-0.071725569687761,0.2952221006878839,86.42474512828454,72.0280047198865,51.10652588872715,51.01599753543993,50.51904571899137,51.63422912449696,52.566707611083984,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,16.730933402710086,26.00563256557764,18.24323596175101,49.4295296929746,False,53.58215414137533,48.44984092950452,51.01599753543992,5.132313211870809,7.019773465877678,0.7259901864188052,False,False,False,False,False
2019-05-07 00:00:00-04:00,52.77924637923029,53.13346709094066,51.89762224475207,52.2675895690918,7281300,0.0,0.0,51.40962903316553,53.6261781086048,51.14981536865234,48.67345262869989,0.725688705133101,0.9027548205324044,0.0968278271233064,55.96668067892509,0.2678386479865224,-0.0038127261529043,0.2716513741394268,88.66179197189958,81.97409488130432,51.10652588872715,51.01599753543993,50.47606731091195,51.63422912449696,53.23421096801758,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,16.680981011285315,23.81047460251752,17.230887609788475,49.82353870557051,False,53.5270417231594,48.44984092950452,50.98844132633196,5.077200793654882,5.480562521531441,0.9090615408761168,False,False,False,False,False
2019-05-08 00:00:00-04:00,52.09440847484197,52.29907238276979,51.330859977117775,52.00782012939453,6509500,0.0,0.0,51.46659961375877,53.62428925392235,51.14902820587158,48.67376715782081,0.6734750207860373,0.6939000831441483,0.0967862395386282,54.16556138210906,0.2788049820827893,0.0527108154942343,0.2260941665885549,82.71996667592911,85.9355012587044,51.85433039338825,51.01599753543993,50.53116202448552,51.63422912449696,52.733585357666016,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,15.946004235782096,22.38816510691396,19.698290856803297,50.17814681690684,False,53.5270417231594,48.44984092950452,50.98844132633196,5.077200793654882,6.788439168356653,1.0849356515066972,True,False,False,False,False
2019-05-09 00:00:00-04:00,51.61424085246149,52.338428854547374,50.97664119905683,52.05504989624024,6116700,0.0,0.0,51.52264249780462,53.45589378855432,51.09904327392578,48.74219275929724,0.7028144373987014,0.8112577495948056,0.0922463656313176,54.45256625419305,0.2879871912560716,0.0997660906466018,0.1882211006094698,74.3999344483204,81.92723103204969,51.85433039338825,51.01599753543993,50.74369797823645,51.63422912449696,53.32163238525391,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,14.861071756001548,20.53057219848855,20.222095079606653,50.49729411710953,False,53.5270417231594,48.44984092950452,50.98844132633196,5.077200793654882,4.901632034931544,1.181192561558312,False,False,False,False,False
2019-05-10 00:00:00-04:00,51.98420218881223,52.17311947079466,50.472851921808605,51.614234924316406,5953400,0.0,0.0,51.53136558604383,53.38583063602488,51.0699182510376,48.75400586605032,0.6175166808570345,0.4700667234281378,0.0906957545380533,51.2282887039019,0.2567345973636534,0.1311597919900121,0.1255748053736413,69.28896074197176,75.46962062207376,51.85433039338825,51.01599753543993,50.74369959304259,51.63422912449696,54.19575119018555,119.12393063290313,111.7675209453913,107.21652173193058,103.53831688817468,99.86011204441876,94.62334582619,87.95270314344621,14.285475940297008,18.46998438073268,21.166336398511262,53.36961981893377,True,53.5270417231594,48.44984092950452,50.98844132633196,5.077200793654882,4.410802378249304,0.920980834960936,False,False,False,False,False
