Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_20,bb_upper,bb_middle,bb_lower,bb_percent_b,bb_z_score,bb_width,rsi,macd_line,macd_signal,macd_histogram,stoch_k,stoch_d,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,fib_0,fib_236,fib_382,fib_500,fib_618,fib_786,fib_100,adx,pdi,mdi,psar,psar_is_reversal,donchian_upper,donchian_lower,donchian_center,donchian_width,roc,elliott_wave_oscillator,doji,hammer,shooting_star,engulfing_bullish,engulfing_bearish
2019-04-24 00:00:00-04:00,28.489137186941463,28.80383872454037,28.45480516424244,28.649349212646484,9819328,0.0,0.0,28.396182990412672,28.896870450403696,28.47140254974365,28.045934649083605,0.7091187873712419,0.8364751494849668,0.0298873861178206,56.64979225600654,0.0646623566331179,0.0949663391710488,-0.0303039825379308,63.381625289861056,47.39507882981059,28.360395194155554,28.50630607329362,27.78588815723225,26.71614111183096,27.712629318237305,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,13.0367810944128,23.27607545975312,16.883274804664758,27.93045534417878,False,29.095660482816506,27.91695166377074,28.506306073293626,1.178708819045763,0.3406724053080417,-0.0738935198102694,False,False,False,False,False
2019-04-25 00:00:00-04:00,28.5406362975256,28.992662907036426,28.49485924302348,28.83245086669922,5867510,0.0,0.0,28.43773231196377,28.87740398043154,28.467397022247315,28.05739006406309,0.9451800599538556,1.7807202398154256,0.0288053704287613,59.77635829766371,0.0933034580515652,0.094633762947152,-0.0013303048955868,77.00689449509763,63.09251370958566,28.45480728540358,28.50630607329362,28.014623920307976,26.71614111183096,27.96622657775879,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,13.792261719538947,24.68848426116853,15.256153330450992,27.965390679393245,False,29.095660482816506,27.91695166377074,28.506306073293626,1.178708819045763,1.5517835221981204,0.0657200404575917,False,False,False,False,False
2019-04-26 00:00:00-04:00,28.969776376850007,29.198649412377595,28.872502812112064,28.87822532653809,6970464,0.0,0.0,28.479684027637514,28.935154686954807,28.487709617614748,28.04026454827469,0.9363839671977134,1.7455358687908578,0.0314132006641482,60.5425216841604,0.1183313040155376,0.0993732711608292,0.0189580328547084,80.89571212768276,73.76141063754714,28.55780053807417,28.55780053807417,28.014623920307976,26.71614111183096,28.075740814208984,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,15.023453816259252,26.927258757220734,14.173976559988985,28.02702701305184,False,28.992662907036426,27.91695166377074,28.454807285403582,1.0757112432656832,1.9184049994083128,0.1567786625453422,False,False,True,False,False
2019-04-29 00:00:00-04:00,28.8210058130722,28.86677980736659,28.42619822690488,28.65507125854492,7426815,0.0,0.0,28.49638757343822,28.931385979934177,28.486279201507568,28.04117242308096,0.6896084998233538,0.7584339992934148,0.0312506084264633,55.03858383894173,0.1187900462383879,0.1032566261763409,0.015533420062047,72.56521489567609,76.82260717281882,28.55780053807417,28.55780053807417,28.074657910118297,26.906384924099715,28.65789222717285,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,14.438225315459436,24.60696117865809,21.460440277155268,28.120756804997896,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,1.0492066631964494,0.2041883741106289,False,False,False,False,False
2019-04-30 00:00:00-04:00,28.72946254771116,29.181489231145346,28.59213748208316,29.15287971496582,10656602,0.0,0.0,28.558910634536087,29.049786874057556,28.51803569793701,27.986284521816472,1.0969371066185456,2.387748426474179,0.0372922722836066,63.09802257996383,0.1575069428370099,0.1141066895084747,0.0434002533285352,76.33940508275488,76.60011070203791,28.55780053807417,28.55780053807417,28.173363398639935,27.083009297265853,28.951852798461918,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,14.713332302517315,27.71453280692647,19.14420026402325,28.20698821358827,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,2.350337164379965,0.3120865413120803,False,False,False,False,False
2019-05-01 00:00:00-04:00,29.04416374182403,29.078495772772342,28.7695136145746,28.775236129760746,7704691,0.0,0.0,28.579513062652723,29.049786874057556,28.51803569793701,27.986284521816472,0.7418428424551615,0.9673713698206446,0.0372922722836066,55.03806916028638,0.1559203286134511,0.12246941732947,0.0334509112839811,73.66094736552559,74.18852244798552,28.566384785158395,28.55780053807417,28.23587173000316,27.09440894385049,28.79046058654785,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,14.968788790499634,25.766383607818337,17.79848902033231,28.286321109491418,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,1.1871345244966176,0.3236946105957017,False,False,False,False,False
2019-05-02 00:00:00-04:00,28.992658529602444,29.021268036783653,28.168711455152412,28.454803466796875,6599915,0.0,0.0,28.5676359582855,29.04378521431267,28.51202745437622,27.98026969443977,0.4461935566429874,-0.2152257734280508,0.0373005925858725,49.285340447931,0.1273388049982955,0.1234432948632351,0.0038955101350603,68.4525485323965,72.81763366022567,28.683680433765005,28.55780053807417,28.330358026913288,27.16879422942616,28.571441650390625,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,14.40161640229755,22.0536827181092,25.3880669608436,29.198649412377595,True,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,-0.9165206168654776,0.2465304783412385,False,False,False,False,False
2019-05-03 00:00:00-04:00,28.466251399608822,28.637908478672472,28.374703405576167,28.540637969970703,6444994,0.0,0.0,28.565064721303138,29.048400756789736,28.518894004821775,27.98938725285382,0.5205322831749659,0.0821291326998633,0.0371337508304797,50.76974604276647,0.1103419157524392,0.1208230190410759,-0.0104811032886367,52.52987238766076,64.88112276186095,28.683680433765005,28.55780053807417,28.371842644047753,27.19740496143588,28.363948822021484,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,13.874956327538476,21.04547292627096,24.227421909722544,29.17805065323309,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,1.382111248732259,0.1747625078473795,False,False,False,False,False
2019-05-06 00:00:00-04:00,28.5692424922245,28.632184028994462,28.180157423544145,28.260263442993164,7364285,0.0,0.0,28.53603602813076,29.045305498123778,28.504303169250488,27.9633008403772,0.2744559374027382,-0.9021762503890466,0.037959344289946,46.03033334550485,0.073401747772408,0.1113387647873423,-0.0379370170149343,39.13688933510846,53.373103418388574,28.683680433765005,28.55780053807417,28.376135648107425,27.19740496143588,29.07865524291992,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,13.87998694904216,19.40476038367901,25.69394905828616,29.15786386927148,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,1.022703269391339,0.1057732173374752,False,False,False,False,True
2019-05-07 00:00:00-04:00,28.2202146117088,28.328927092435787,27.974174015989423,28.08288955688477,6526590,0.0,0.0,28.492879221345422,29.05869488331941,28.488854122161865,27.919013361004318,0.1437912194518727,-1.4248351221925095,0.0400044704300173,43.277871899855626,0.0294740497763044,0.0949658217851347,-0.0654917720088303,29.464460446254893,40.37707405634137,28.58641171418351,28.55780053807417,28.41332710951489,27.3053040655541,28.91726303100586,47.68434379817701,45.03592445020666,43.39749553154703,42.07328585756186,40.74907618357668,38.86376071552999,36.46222791694671,14.36532715181136,18.20521553504661,27.694962494897275,29.138080820989096,False,29.198649412377595,27.91695166377074,28.55780053807417,1.281697748606856,-0.6477740606830635,-0.0985796247209833,False,False,False,False,False
