Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,EMA_20,bb_upper,bb_middle,bb_lower,bb_percent_b,bb_z_score,bb_width,rsi,macd_line,macd_signal,macd_histogram,stoch_k,stoch_d,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,fib_0,fib_236,fib_382,fib_500,fib_618,fib_786,fib_100,adx,pdi,mdi,psar,psar_is_reversal,donchian_upper,donchian_lower,donchian_center,donchian_width,roc,elliott_wave_oscillator,doji,hammer,shooting_star,engulfing_bullish,engulfing_bearish
2019-05-31 00:00:00-04:00,167.9010968179504,168.4777704655686,167.11295710067458,167.18984985351562,45446200,0.0,0.0,0.0,173.63198893463422,183.3652910936132,174.75689926147462,166.14850742933604,0.0604841441052811,-1.7580634235788737,0.098518477593935,31.85318638727148,-2.38317014945801,-1.488380611388825,-0.8947895380691853,8.172517138589528,8.08512188938365,171.17857596463574,175.49891415627891,178.44481018490515,171.5522088449331,183.65562438964844,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,29.60124012952711,15.640346184514724,36.6675012896573,177.54630781322444,False,183.81752678831276,168.28558467476202,176.05155573153738,15.531942113550713,-3.650133762174257,-7.801414707728782,False,False,False,False,False
2019-06-03 00:00:00-04:00,166.7381354729328,167.18987128766688,162.6917546632446,163.5087127685547,75842300,0.0,0.0,0.0,172.6678673950076,182.65906764408396,173.74818649291993,164.83730534175592,-0.0745488886375554,-2.298195554550223,0.1025723644203574,26.854803448164205,-2.877352478353629,-1.7661749847817858,-1.111177493571843,7.005322342258758,8.098345994915801,168.96797474592077,173.28831293756392,178.68990585361496,172.47366370269273,185.48587036132807,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,31.20594361985723,13.81939415742001,43.84200744505331,176.92030677047146,False,183.81752678831276,167.11295710067458,175.46524194449364,16.704569687638156,-7.083941930211334,-8.937468174525662,False,False,False,False,False
2019-06-04 00:00:00-04:00,165.34451340166677,168.17026051858488,164.71015901505305,168.1125946044922,47797800,0.0,0.0,0.0,172.234031891149,181.28087865949388,173.0258934020996,164.77090814470532,0.2024041446224028,-1.1903834215103897,0.0954190739325968,39.61682438836253,-2.864480794953721,-1.985836146816173,-0.8786446481375481,13.095604251631023,9.42448124415977,168.84305269747344,173.28831293756392,178.68990585361496,173.1212460990976,185.35096740722656,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,32.20453310295612,14.648745049145992,38.80036478298912,175.78202260189332,False,182.80834688755,162.6917546632446,172.7500507753973,20.11659222430538,-5.418242145498484,-9.133538382393963,False,False,False,False,False
2019-06-05 00:00:00-04:00,169.71763088829096,169.74646383482516,167.6031317029621,169.3620147705078,34412700,0.0,0.0,0.0,171.96050645108792,180.46580999986537,172.54388275146485,164.62195550306433,0.2991733651934589,-0.8033065392261658,0.0918250722317568,42.5464975781187,-2.722083641782149,-2.133085645809368,-0.5889979959727807,26.64679558784033,15.582574060576704,167.7761424614052,173.28831293756392,179.0527172851581,173.17408115764465,186.4202117919922,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,32.37835638101576,17.821412886207593,36.710054852977215,174.73480116680142,False,181.3377845359529,162.6917546632446,172.01476959959874,18.64602987270825,-3.731411958673399,-8.833946881975436,False,False,False,False,False
2019-06-06 00:00:00-04:00,169.6503692612554,171.1209084145889,168.90068320919494,170.70762634277344,29913200,0.0,0.0,0.0,171.84118453601036,179.60828846740873,172.1517364501953,164.69518443298188,0.40316502157511,-0.3873399136995602,0.0866276712738318,45.60732958448832,-2.4721557907486726,-2.200899674797229,-0.2712561159514437,42.00508641082789,27.24916208343308,167.7761424614052,173.28831293756392,179.13922638431148,173.17408115764465,187.0174102783203,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,31.925539716764664,20.320629545415823,34.628893614740065,173.77135744651687,False,179.89613926475866,162.6917546632446,171.29394696400163,17.20438460151405,-1.3003655086198451,-8.428355625697549,False,False,False,False,False
2019-06-07 00:00:00-04:00,171.62073155708887,174.70598977880385,171.39967401029816,174.0043487548828,45888300,0.0,0.0,0.0,172.047200175903,179.06081803454924,171.97248458862305,164.88415114269685,0.643324533316609,0.5732981332664365,0.0824356694372621,52.31067381566932,-1.9851842530385115,-2.1577565904454854,0.172572337406974,60.85544591018,43.16910930294941,168.6988722210242,173.25464072577867,179.13924160198405,173.17409637531716,186.0541839599609,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,30.13558686549208,27.18958732663755,31.198639649910884,162.6917546632446,True,178.83885962034893,162.6917546632446,170.76530714179677,16.147104957104318,-0.4344595959124127,-6.897670200892861,False,False,False,False,False
2019-06-10 00:00:00-04:00,175.16728509267497,177.6662481125774,175.12884605095306,176.0323028564453,41385300,0.0,0.0,0.0,172.42673376452606,178.71680049426118,171.8835777282715,165.0503549622818,0.8035701652244425,1.2142806608977694,0.0795098968301933,55.910233384093054,-1.41925654726586,-2.01005658180956,0.5908000345437001,76.78182991321992,59.88078741140927,170.179001387911,173.25464072577867,179.17288447515267,173.17409637531716,185.1390686035156,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,28.40211406141452,31.96467165149754,28.42181598217565,162.9320393655558,False,178.83885962034893,162.6917546632446,170.76530714179677,16.147104957104318,1.1766231891468126,-4.276515851702015,False,False,False,False,False
2019-06-11 00:00:00-04:00,177.86807451850254,178.19485769564378,175.67668254763822,176.2725830078125,41260300,0.0,0.0,0.0,172.79300512102952,179.20880769183336,172.11521072387694,165.02161375592053,0.7930369671913606,1.1721478687654416,0.0824284726274032,56.33081254360049,-0.9405243834059718,-1.7961501421288424,0.8556257587228706,88.93728543215326,75.52485375185107,170.4433061794442,172.7500507753973,179.43238504908518,173.17409637531716,185.35096740722656,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,26.94307337838131,31.28613056096355,26.66427053429172,163.52140771543665,False,178.83885962034893,162.6917546632446,170.76530714179677,16.147104957104318,2.889183712439685,-2.520392281668535,False,False,False,False,False
2019-06-12 00:00:00-04:00,175.7920646762514,176.15730166458326,174.92704668533472,175.2538299560547,27758100,0.0,0.0,0.0,173.02736939103193,179.4032869150421,172.20171737670898,165.00014783837588,0.711906068746519,0.8476242749860775,0.0836410884634667,53.979685961623325,-0.6359991493721395,-1.5641199435775015,0.9281207942053622,85.90620422966833,83.87510652501383,170.4433061794442,172.0147695995987,179.7303244896282,173.17409637531716,183.9927673339844,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,25.33313475373955,30.21111280109282,27.66240218837781,164.40181471424907,False,178.83885962034893,162.6917546632446,170.76530714179677,16.147104957104318,2.3462467394799,-1.1231654575892662,False,False,False,False,False
2019-06-13 00:00:00-04:00,175.98423752738046,176.724302655499,175.63822752841688,176.2917938232422,23715800,0.0,0.0,0.0,173.33826695600433,179.45361820344513,172.21757431030272,164.98153041716031,0.7815225814758116,1.1260903259032449,0.0840337453610217,55.99494359132506,-0.3073626130814375,-1.3127684774782888,1.005405864396851,85.45158715284016,86.76502560488724,170.4433061794442,171.29394696400163,179.7135106048578,173.17409637531716,185.4569396972656,551.3099975585938,516.0583473787575,494.2501231149604,476.6242980250423,458.99847293512414,433.9040778918508,401.9385984914908,24.01734403470304,30.535582853109624,26.58721791299956,165.22939729313276,False,178.83885962034893,162.6917546632446,170.76530714179677,16.147104957104318,3.3409934831481176,0.1664005824497678,False,False,False,False,False
